SubjectNum,Activity,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z,tGravityAcc-mean-X,tGravityAcc-mean-Y,tGravityAcc-mean-Z,tGravityAcc-std-X,tGravityAcc-std-Y,tGravityAcc-std-Z,tBodyAccJerk-mean-X,tBodyAccJerk-mean-Y,tBodyAccJerk-mean-Z,tBodyAccJerk-std-X,tBodyAccJerk-std-Y,tBodyAccJerk-std-Z,tBodyGyro-mean-X,tBodyGyro-mean-Y,tBodyGyro-mean-Z,tBodyGyro-std-X,tBodyGyro-std-Y,tBodyGyro-std-Z,tBodyGyroJerk-mean-X,tBodyGyroJerk-mean-Y,tBodyGyroJerk-mean-Z,tBodyGyroJerk-std-X,tBodyGyroJerk-std-Y,tBodyGyroJerk-std-Z,tBodyAccMag-mean,tBodyAccMag-std,tGravityAccMag-mean,tGravityAccMag-std,tBodyAccJerkMag-mean,tBodyAccJerkMag-std,tBodyGyroMag-mean,tBodyGyroMag-std,tBodyGyroJerkMag-mean,tBodyGyroJerkMag-std,fBodyAcc-mean-X,fBodyAcc-mean-Y,fBodyAcc-mean-Z,fBodyAcc-std-X,fBodyAcc-std-Y,fBodyAcc-std-Z,fBodyAccJerk-mean-X,fBodyAccJerk-mean-Y,fBodyAccJerk-mean-Z,fBodyAccJerk-std-X,fBodyAccJerk-std-Y,fBodyAccJerk-std-Z,fBodyGyro-mean-X,fBodyGyro-mean-Y,fBodyGyro-mean-Z,fBodyGyro-std-X,fBodyGyro-std-Y,fBodyGyro-std-Z,fBodyAccMag-mean,fBodyAccMag-std,fBodyBodyAccJerkMag-mean,fBodyBodyAccJerkMag-std,fBodyBodyGyroMag-mean,fBodyBodyGyroMag-std,fBodyBodyGyroJerkMag-mean,fBodyBodyGyroJerkMag-std
16,WALKING,0.278641556078431,-0.017707332145098,-0.109311541921569,-0.815131938235294,-0.681708020411765,-0.814827215490196,0.70987913,-0.0635098123529412,0.206843638411765,-0.986332687647059,-0.973985783333333,-0.974715148039216,0.0688973282166667,0.0151474054039216,0.00706289647254902,-0.768123417647059,-0.667594032378431,-0.857347696862745,-0.0494929298203922,-0.054332502145098,0.0677109696666667,-0.848884423529412,-0.849797129019608,-0.812377060784314,-0.0948084044705882,-0.0403032693352941,-0.0477191827,-0.772745365686275,-0.860941235686275,-0.788813965686274,-0.766732715294118,-0.798429360980392,-0.766732715294118,-0.798429360980392,-0.764737035882353,-0.721512423137255,-0.80291352372549,-0.834243844117647,-0.833733395294118,-0.827361153529412,-0.7911556,-0.663912869815686,-0.821379435686275,-0.825620374901961,-0.712106166196079,-0.825624961176471,-0.775915913137255,-0.689364198294118,-0.848044129411765,-0.780923776666667,-0.666487444068627,-0.865430034509804,-0.793629712745098,-0.84711039254902,-0.778831658823529,-0.866807149411765,-0.852743713529412,-0.842306812745098,-0.768791200588235,-0.848852570392157,-0.719482683254902,-0.725299888784314,-0.82640238254902,-0.871350620980392,-0.840537264705882,-0.823055039019608
16,WALKING_UPSTAIRS,0.27484007,-0.0246769789909804,-0.113808027901961,-0.277937670490196,0.0103919352745098,-0.357496072039216,0.804385151764706,-0.306570558823529,0.0882428560980392,-0.949704624117647,-0.95217418254902,-0.944921935490196,0.0936108398039216,-0.0101329119686274,0.00112391152156863,-0.193141355686274,-0.0568604715215686,-0.56910818254902,-0.0718910392582353,-0.0322098813137255,0.0672023599980392,-0.494507152890196,-0.501823503921569,-0.436355811764706,-0.0706615644117647,-0.0529017082941177,-0.0501038308647059,-0.407328803901961,-0.625547250039216,-0.429605673578431,-0.180567410470588,-0.237223180082353,-0.180567410470588,-0.237223180082353,-0.248539941627451,-0.126405097880392,-0.361828680162745,-0.43819570427451,-0.552621068823529,-0.546070297960784,-0.209670143411765,0.0313477469998039,-0.404300097843137,-0.308399514580392,-0.0672443044921569,-0.385245412352941,-0.203944891176471,-0.0861877385333333,-0.530250028019608,-0.256630801941177,-0.0912463485882353,-0.606567063333333,-0.361410054943137,-0.509478206960784,-0.336872371621569,-0.538746970215686,-0.504470801372549,-0.527328521568627,-0.150739630235294,-0.410674770805882,-0.114621431058824,-0.148845805313726,-0.46007330527451,-0.524363499843137,-0.560237243901961,-0.56100984154902
16,WALKING_DOWNSTAIRS,0.277317549787234,-0.0200423073255319,-0.109061565276596,-0.585800495212766,-0.434914061242553,-0.672859852340426,0.212807020638298,0.157890189574468,0.368885318702128,-0.958714509787234,-0.970699503617021,-0.970311125319149,0.0760425845531915,0.0187723458574468,0.00325377022212766,-0.524558821055319,-0.441163157295745,-0.749074654468085,-0.0526561195361702,-0.0714531714468085,0.100630142468085,-0.723681135319149,-0.724274550851064,-0.666572541659575,-0.0863136444255319,-0.0407602081531915,-0.0662596073191489,-0.615421895978724,-0.721735590425532,-0.613331525148936,-0.546622094255319,-0.553042559787234,-0.546622094255319,-0.553042559787234,-0.56469574137234,-0.468664286797872,-0.634269512951064,-0.686759693659575,-0.699505810638298,-0.661473100808511,-0.562778846808511,-0.420268088978723,-0.677973058297872,-0.596769966446809,-0.479803800170213,-0.696129182340426,-0.539787943829787,-0.474392758,-0.728129120851064,-0.551996455872341,-0.443044741,-0.768798035106383,-0.632673783212766,-0.700286164531915,-0.585058147721277,-0.753269026170213,-0.743718155106383,-0.730024764680851,-0.508030857617021,-0.652468683042553,-0.481858643061702,-0.45599265426383,-0.679834480808511,-0.750286638723404,-0.69228310693617,-0.647847292468085
16,SITTING,0.266942518202899,-0.0189739291146377,-0.113669951536232,-0.543214900463768,-0.366806779581159,-0.426426141347826,0.86192147942029,-0.289857620666667,-0.118972694202899,-0.967846733333333,-0.935595888985507,-0.933573862898551,0.0646562601021739,-0.00845181886246377,0.00940292105144928,-0.597084710768116,-0.570945372417391,-0.644369882898551,0.0117120844704348,-0.0807796346144928,0.0790449338652174,-0.652096364739131,-0.678740940869565,-0.483217967327536,-0.114200085188406,-0.0370297541565217,-0.0529241466318841,-0.68865653057971,-0.730005425362319,-0.711828509130435,-0.441341654811594,-0.473975687057971,-0.441341654811594,-0.473975687057971,-0.593338663333333,-0.538698208043478,-0.501279654594203,-0.59891992026087,-0.727202073623189,-0.713346781449275,-0.570414852173913,-0.439190484108696,-0.486739049894203,-0.534748817343478,-0.372076590144928,-0.441042115231884,-0.611011371188406,-0.589416763173913,-0.614473648985507,-0.618984055507246,-0.580198407739131,-0.672663634057971,-0.587366586724638,-0.659731457536232,-0.545935730507246,-0.674020854347826,-0.693947656376812,-0.513700220333333,-0.473432179369565,-0.556928657478261,-0.53849887442029,-0.542494568019565,-0.640516021014493,-0.641546441884058,-0.722927385942029,-0.721607752463768
16,STANDING,0.272844051051282,-0.0176621015541026,-0.128889903769231,-0.230284298283333,0.000634781194871795,-0.163022106982051,0.899695257307692,-0.252499372692308,-0.161554541933333,-0.95431279948718,-0.948266370512821,-0.923155594487179,0.0987728686534615,0.000263513475641025,-0.0340963471782051,-0.255943549010256,-0.15050069049359,-0.420905902128205,-0.0848029846248718,-0.0410923480935897,0.107123974508974,-0.459188590294872,-0.47666533948718,-0.361006974935897,-0.0461298934948718,-0.0428667025512821,-0.0620408310320513,-0.435038954487179,-0.572020322564103,-0.464348822692308,-0.119603284623077,-0.145709067233333,-0.119603284623077,-0.145709067233333,-0.255860805564103,-0.157605708371795,-0.29070357002218,-0.437528182935897,-0.525721319102564,-0.538539873846154,-0.240390996624359,-0.0199145488346154,-0.219861996615385,-0.229494858235897,-0.0536270733333333,-0.200432483964103,-0.271230904473077,-0.185678576323077,-0.368091921320513,-0.309022930119231,-0.171575930423077,-0.473294929974359,-0.339451766038462,-0.461003390384615,-0.309230215448718,-0.499403370051282,-0.492062370384615,-0.440833250358974,-0.101827619209231,-0.305704498717949,-0.169413776102564,-0.150390058370513,-0.466173126025641,-0.519698193846154,-0.552027997948718,-0.553744540769231
16,LAYING,0.276182812571429,-0.0194748740157143,-0.106555816842857,-0.895135353571429,-0.8456350377,-0.862558953428571,0.62220924,-0.0280108078706286,0.233434197442857,-0.970360775285714,-0.965062407142857,-0.952472467,0.0842242524142857,0.010990054124,0.00107627482814286,-0.910144569571429,-0.910165228428571,-0.923440277857143,-0.019226456653,-0.0855507264571429,0.0858087233514286,-0.921342571714286,-0.915867084714286,-0.862657633285714,-0.109291382828571,-0.0407345007214286,-0.0535809147571429,-0.938363633142857,-0.937045049,-0.934262753285714,-0.869152344571429,-0.863115963,-0.869152344571429,-0.863115963,-0.914157960428571,-0.898867780142857,-0.857588330428571,-0.886619259857143,-0.942301634142857,-0.930555941,-0.895989559714286,-0.862584588557143,-0.877723212857143,-0.895283475571429,-0.84666395022,-0.864881382428571,-0.911045202,-0.910907774142857,-0.913733001142857,-0.917720638142857,-0.915938459857143,-0.931993494285714,-0.908292861285714,-0.913930910714286,-0.873743817571429,-0.925859578714286,-0.917980802142857,-0.872253067714286,-0.869602623285714,-0.880534750428572,-0.898017535,-0.899627617285714,-0.903804072428571,-0.895328907857143,-0.931106414571429,-0.934578999142857
17,WALKING,0.272265273442623,-0.0155059890603279,-0.106736220377049,-0.14963903925082,-0.145352946878525,-0.458442046393443,0.952202901967213,-0.116822069540984,0.132302513639344,-0.960737882622951,-0.940277849836066,-0.943326241147541,0.0770683937885246,0.000610054095081967,-0.0112452174573771,-0.243707242619836,-0.175630130108197,-0.664671317868853,-0.0563302517196721,-0.0760490745032787,0.0662592626131148,-0.424316522262295,-0.638471963934426,-0.501423800163934,-0.116148857680328,-0.0374174914688525,-0.0581067415770492,-0.443244298196721,-0.814634673278689,-0.435608118147541,-0.133514730995082,-0.218762357262295,-0.133514730995082,-0.218762357262295,-0.29511148735459,-0.292814728868852,-0.360925423868852,-0.464017855786885,-0.628208182786885,-0.677498533606558,-0.209031360032787,-0.115954857291803,-0.52638489,-0.130164478862295,-0.22026956607541,-0.467047685901639,-0.278560264488525,-0.206738582307541,-0.630110461639344,-0.277688330267213,-0.20017692982459,-0.698205158688525,-0.298838157370492,-0.695437610819672,-0.372896740918033,-0.466222548409836,-0.613819859016394,-0.600355243114754,-0.1919241708,-0.359126744754098,-0.266198757854098,-0.336564539278689,-0.508570458360656,-0.528222832131148,-0.666227070983607,-0.717376090163934
17,WALKING_UPSTAIRS,0.28111674,-0.0207347018791667,-0.108000498520833,-0.7380361953125,-0.661688165695833,-0.761549550625,0.9548722025,-0.1049751276875,0.12678074025,-0.983219751041667,-0.969317423541667,-0.93679665375,0.0588416124583333,0.00411557966083333,0.00702179289916667,-0.794070337916667,-0.760407549729167,-0.89747721875,-0.0141947667597917,-0.0743237245354167,0.0887001410625,-0.776332802083333,-0.840990794791667,-0.73207546625,-0.101216364654167,-0.03699480413125,-0.0700712547083333,-0.832026340416667,-0.935647850625,-0.848055043958333,-0.704061268041667,-0.7195269646875,-0.704061268041667,-0.7195269646875,-0.800593927708333,-0.806706615,-0.730727341041667,-0.788327598541667,-0.887939876458333,-0.907256218541667,-0.76653871,-0.6919463533125,-0.816433870416667,-0.727942162348958,-0.667605804279167,-0.751843099375,-0.805572041458333,-0.765712706875,-0.883289988125,-0.800466800833333,-0.771562089583333,-0.910773935,-0.759208445,-0.875824810625,-0.748408717916667,-0.784026554583333,-0.824004671041667,-0.751654073333333,-0.738410265791667,-0.752780738333333,-0.797226367083333,-0.820347672083333,-0.826022636666667,-0.800854529375,-0.903022538958333,-0.919972247083333
17,WALKING_DOWNSTAIRS,0.274202822608696,-0.0200987329263913,-0.105153997934783,-0.534800938652174,-0.464126708180435,-0.622959006086957,0.952531277826087,-0.125329807695652,0.108360314804348,-0.957448623478261,-0.918354715434783,-0.904665625217391,0.0766324163695652,0.024234305246087,-0.00875184908913044,-0.616345664673913,-0.582793859130435,-0.827003619347826,0.000900254080434784,-0.0466619304565217,0.0755359528117391,-0.668047702826087,-0.738575371086957,-0.629814699347826,-0.111780251521739,-0.0494393546521739,-0.0567575354773913,-0.712032085869565,-0.896240636304348,-0.719651890869565,-0.493301064956522,-0.510435672739131,-0.493301064956522,-0.510435672739131,-0.638971398043478,-0.648111632173913,-0.576963036956522,-0.658286885869565,-0.805009556304348,-0.838081110217391,-0.576313067195652,-0.486243160080435,-0.703491104565217,-0.520259656,-0.488298725980435,-0.612477194130435,-0.631813346880435,-0.593354279347826,-0.804362942391304,-0.635331670565217,-0.600587548043478,-0.84904092826087,-0.612705178913044,-0.802679416956522,-0.612520599565217,-0.687269379347826,-0.708731320869565,-0.671895479130435,-0.541212368369565,-0.572282157608696,-0.617905291608696,-0.692757980217391,-0.71139140173913,-0.68257708673913,-0.829697498695652,-0.862256887391304
17,SITTING,0.263137024046875,-0.0124865406484375,-0.106675646234375,-0.94601377875,-0.90096540846875,-0.9450400540625,0.17659561453125,0.564438250272573,0.219410336453125,-0.942288396875,-0.9609888621875,-0.96972949859375,0.088704627265625,0.00321729681989063,-0.00281727934546875,-0.95591450984375,-0.9198098621875,-0.97344274171875,-0.0233149522734375,-0.0848238626171875,0.138280172140625,-0.961420581875,-0.95043727609375,-0.938105339375,-0.102554518890625,-0.041841748609375,-0.0605633966078125,-0.96224087296875,-0.9814519228125,-0.96806332796875,-0.92945135421875,-0.914711664171875,-0.92945135421875,-0.914711664171875,-0.95055071265625,-0.9417628534375,-0.91774116140625,-0.9302900625,-0.97523843515625,-0.97505790046875,-0.94784073640625,-0.90737808140625,-0.95391867578125,-0.9456681321875,-0.903785599796875,-0.944133436875,-0.95981889171875,-0.92378053,-0.96927675125,-0.95611435796875,-0.92118140015625,-0.9762983365625,-0.95095772796875,-0.962339385625,-0.938411489375,-0.96482357125,-0.94499337296875,-0.9438601946875,-0.92317086703125,-0.92318306128125,-0.9434700725,-0.93887792171875,-0.94777792359375,-0.93129338015625,-0.97546957640625,-0.97615155015625
17,STANDING,0.273992052128205,-0.0102970166988462,-0.105988252051282,-0.863988196410256,-0.713113904128205,-0.814511198717949,0.890403590641026,-0.0148192992512821,0.121518210297436,-0.972611968717949,-0.921264192346154,-0.919758695833333,0.0737392417589744,-0.00499064171837179,-0.0157366754703846,-0.859593337153846,-0.816146963152564,-0.927847055384616,-0.0383401395576923,-0.0822803432179487,0.0929968957179487,-0.857788383461539,-0.879639059102564,-0.840596008461539,-0.102992973057692,-0.0376421862089744,-0.0489779485174359,-0.882142334871795,-0.937953671282051,-0.887372279358974,-0.792778876269231,-0.784394427179487,-0.792778876269231,-0.784394427179487,-0.86555321525641,-0.839988235935897,-0.81290437051282,-0.83093706448718,-0.917295276666667,-0.916796354230769,-0.854700884038462,-0.741363735662821,-0.858854442307692,-0.868171885128205,-0.718073147574359,-0.806047659871795,-0.853852431217949,-0.812655014769231,-0.916340974358974,-0.879858797564103,-0.834586262128205,-0.938563536538462,-0.835177151858974,-0.896219936923077,-0.841273922564103,-0.866279535,-0.871539347307692,-0.855369643846154,-0.795023636224359,-0.813945736538462,-0.834363342465385,-0.847675210730769,-0.860528158846154,-0.841597578846154,-0.920521475897436,-0.917831602564103
17,LAYING,0.281994766619718,-0.014586388093662,-0.113626733704225,-0.503627696347887,-0.310451248821127,-0.669171170985916,0.606003149577465,0.171641195995775,0.209064208450704,-0.97293570915493,-0.966146558873239,-0.960952397746479,0.0878490895774648,0.00848858349014085,-0.00488249097295775,-0.443171532647887,-0.392263177984507,-0.803372467183099,-0.0355437843925352,-0.0800510205760564,0.0899711552859155,-0.600025349295775,-0.744570561549296,-0.732735824788732,-0.106670841171831,-0.0378794810394366,-0.050117269315493,-0.598848203943662,-0.859532843521127,-0.695546707464789,-0.432464573861972,-0.570474254732394,-0.432464573861972,-0.570474254732394,-0.499661661690141,-0.465030954338028,-0.592301272867606,-0.629776508169014,-0.748777665633803,-0.785860230140845,-0.511123902422535,-0.344701187077465,-0.701465204225352,-0.50201906743662,-0.337684985638169,-0.677219528169014,-0.482541322225352,-0.430802684239437,-0.781704568169014,-0.452525133929577,-0.390980202732394,-0.824004608309859,-0.502578681056338,-0.768280152394366,-0.674289385633803,-0.632540435633803,-0.733142144084507,-0.780297757183099,-0.513646262985916,-0.674032687507042,-0.457781433408451,-0.478223173619718,-0.676276451422535,-0.664298407887324,-0.779383882676056,-0.810061724647887
18,WALKING,0.273887758571429,-0.0178023631866071,-0.104218315464286,-0.37600552125,-0.227005874892857,-0.428348061071429,0.92386524875,-0.254317085892857,-0.0609313415892857,-0.983010882678571,-0.975311658928571,-0.97248384875,0.0767524278392857,0.0282745481892857,0.010685091,-0.368056913928571,-0.320158763392857,-0.633325860714286,-0.0399399716026786,-0.0613727362975,0.0944718394625,-0.7044397775,-0.496431539642857,-0.511417204821429,-0.0966435295642857,-0.0433771125875,-0.0502631568175,-0.578133968392857,-0.694925789464286,-0.663259579285714,-0.287908078035714,-0.460346465357143,-0.287908078035714,-0.460346465357143,-0.379269262142857,-0.42541866125,-0.500471147857143,-0.60851009125,-0.636485896964286,-0.726591779107143,-0.37147515625,-0.24360627125,-0.48977105125,-0.378068199285714,-0.267273644642857,-0.439861578035714,-0.414797154464286,-0.361908549464286,-0.601147246785714,-0.375992795357143,-0.320264113035714,-0.664327149285714,-0.609673434464286,-0.570898150714286,-0.538152344821429,-0.734901390178572,-0.460890661785714,-0.54840977125,-0.424386734107143,-0.565563056964286,-0.41403775125,-0.444453486071429,-0.620331394285714,-0.668908146607143,-0.710596311071429,-0.769408385535714
18,WALKING_UPSTAIRS,0.265401201896552,-0.0222060684378914,-0.112655891327586,-0.380168286724138,-0.211155120224138,-0.31437339137931,0.883330258448276,-0.316619946206897,-0.106112549189655,-0.961738807068966,-0.942056881206897,-0.907839723965517,0.0812402028517241,0.0211654691775862,0.0093589662862069,-0.563202134655172,-0.56794063862069,-0.760829911206897,-0.0470683915017241,-0.0526133819862069,0.0906736478431034,-0.593841504137931,-0.507297003103448,-0.433922212068966,-0.0899953036658621,-0.0527472610827586,-0.0692536211396552,-0.76068902862069,-0.828872171206897,-0.718951757931035,-0.279146312758621,-0.37184157,-0.279146312758621,-0.37184157,-0.601463948275862,-0.579330320344828,-0.3691086,-0.528058134137931,-0.781652689310345,-0.835525127931035,-0.465097261896552,-0.363450742586207,-0.522728377068965,-0.350639840862069,-0.190550638155172,-0.269571390465517,-0.589410590172414,-0.579650286034483,-0.736149274137931,-0.575331252413793,-0.585531432931035,-0.784728430344828,-0.59232371,-0.649817266551724,-0.504364096896552,-0.60071129637931,-0.443429836896552,-0.466022431206897,-0.436561064482759,-0.436218933448276,-0.574481396551724,-0.587926077068966,-0.654029089310345,-0.533044636034483,-0.826193160862069,-0.860910992241379
18,WALKING_DOWNSTAIRS,0.288439468909091,-0.0168666920221818,-0.1033908092,-0.302634565090909,-0.254214045818182,-0.418610127454545,0.932277478363636,-0.225809125454545,-0.0493636733454545,-0.960404874545454,-0.932962218181818,-0.921661749636364,0.0809044045254546,-0.000757069449090909,-0.01417699182,-0.387223932363636,-0.447033872545455,-0.651246664909091,-0.0576548655654545,-0.0636214336761818,0.0987471683127273,-0.502473033509091,-0.617230786,-0.483658260727273,-0.0836566573181818,-0.0509120258890909,-0.0570591813909091,-0.676716181636364,-0.752608622181818,-0.605655411090909,-0.293531973636364,-0.229934247036364,-0.293531973636364,-0.229934247036364,-0.466516044,-0.3825173332,-0.381022814727273,-0.507995478327273,-0.701663073636364,-0.744159518909091,-0.350086793272727,-0.309049613818182,-0.505824358,-0.285535871636364,-0.273798158,-0.418258649818182,-0.412728286727273,-0.465982666363636,-0.622135895090909,-0.416050500909091,-0.464546054727273,-0.678751080363636,-0.489232274509091,-0.641527595090909,-0.447030699454546,-0.513947089545455,-0.607757979272727,-0.543996110545455,-0.241973534781818,-0.344299434181818,-0.3833987134,-0.386565072363636,-0.604735414363636,-0.533844932145455,-0.744236045090909,-0.763430801654546
18,SITTING,0.27727001877193,-0.0128691279736842,-0.111904775824561,-0.994347988596491,-0.974928131052632,-0.977572717017544,0.909816469298246,0.12988647622807,0.161877417894737,-0.994043771403509,-0.984035479473684,-0.978340183157895,0.076622889,0.00694560289491228,0.00278757042058246,-0.991624662105263,-0.984002717017544,-0.990153121754386,-0.0333057034385965,-0.0685796341105263,0.0848140511754386,-0.991956958947369,-0.986753343859649,-0.981525495438597,-0.0954723233684211,-0.0397125591491228,-0.0523030404789474,-0.994170190701754,-0.994224162105263,-0.992814325087719,-0.983674151754386,-0.981595285964912,-0.983674151754386,-0.981595285964912,-0.989869574561404,-0.991159350526316,-0.977634992105263,-0.981372675614035,-0.994873439824561,-0.994868913508772,-0.993144920175439,-0.976538530350877,-0.982996441403509,-0.994906565789474,-0.974980068596491,-0.975722121403509,-0.991924709824561,-0.983642391578947,-0.988689671578947,-0.992039060701754,-0.985694744385965,-0.990141676315789,-0.989961500350877,-0.988702701403509,-0.983027386491228,-0.992575399473684,-0.985710087894737,-0.98279727631579,-0.984781467192983,-0.982226151578947,-0.990407075964912,-0.991044297894737,-0.986535242105263,-0.981252632807018,-0.99480818754386,-0.994967621754386
18,STANDING,0.278458805890411,-0.0166353518150685,-0.108453355945205,-0.992019762739726,-0.95422343630137,-0.961873909178082,0.947573239863014,-0.204206320958904,-0.0485767106575343,-0.99427007520548,-0.981335941917808,-0.976044291369863,0.0753539482328767,0.0104698718417123,-0.00181640480191781,-0.989436673835616,-0.975277836849315,-0.988455249452055,-0.0265873248835616,-0.0732260127945206,0.0843190675616438,-0.962254249589041,-0.980417134246575,-0.972820402739726,-0.0987174024657534,-0.0406573412739726,-0.0532384453013699,-0.981970965890411,-0.991151973150685,-0.986259015753425,-0.972607495342466,-0.972285545479452,-0.972607495342466,-0.972285545479452,-0.98596529369863,-0.986015285890411,-0.963006793150685,-0.959797118082192,-0.988685954931507,-0.988519665753425,-0.990409919315069,-0.961239135479452,-0.975772813972603,-0.992789068493151,-0.952911994794521,-0.957216177945206,-0.989544971232877,-0.975243689589041,-0.986265653561644,-0.990287933424657,-0.977179032191781,-0.989275839041096,-0.964428926438356,-0.983561159726028,-0.974294413013699,-0.962272711643836,-0.978801848493151,-0.974822589589041,-0.976797646027397,-0.973264853561644,-0.984987073150685,-0.986277356712329,-0.972352593013699,-0.95911345739726,-0.988960668767123,-0.988407465205479
18,LAYING,0.274691576923077,-0.0173937684615385,-0.107698927907692,-0.984527649230769,-0.986160920923077,-0.987658662307692,-0.220600509076923,0.719755403692308,0.605495317692308,-0.982715987538462,-0.994093522615385,-0.990957249538462,0.0749985010769231,0.0117018961415385,-0.00121344813430769,-0.985921071076923,-0.985554339384615,-0.990660246153846,-0.02517618068,-0.0837587308153846,0.0937781948153846,-0.992872598,-0.984202872923077,-0.985108386307692,-0.0997154236307692,-0.0393440191846154,-0.0593135986615385,-0.996104441384615,-0.990547638769231,-0.992548101846154,-0.986456241538461,-0.986464542615385,-0.986456241538461,-0.986464542615385,-0.98832154,-0.989526277538462,-0.980740846769231,-0.980560877846154,-0.993095122615385,-0.992153054,-0.985179972153846,-0.984909884615385,-0.988606906307692,-0.984321858307692,-0.986746450769231,-0.987224804307692,-0.986404709384615,-0.985865325230769,-0.989116865846154,-0.986641245846154,-0.986210701230769,-0.990744752923077,-0.992436927692308,-0.985611171384615,-0.984999291538461,-0.993019371692308,-0.983457774923077,-0.986483048153846,-0.986788412,-0.987648484461539,-0.988548418307692,-0.989710656769231,-0.984329092153846,-0.981468841692308,-0.991901007538462,-0.992737961692308
19,WALKING,0.24563822725,-0.0353908424769231,-0.0879733345384615,-0.953973619615385,-0.877774951923077,-0.848171782576923,0.217387372884615,0.246800934703846,-0.101749722846154,-0.943881468461538,-0.9291123175,-0.884714898307692,0.0796529391346154,0.0208299942505769,0.00425154767096154,-0.968322094230769,-0.965489667307692,-0.960919193461539,-0.0367381147096154,-0.0339637610769231,0.0935840304807692,-0.944955345,-0.934670516153846,-0.936094286730769,-0.0910140844423077,-0.0480036933769231,-0.0589804515711539,-0.954866756730769,-0.97424061,-0.970259293269231,-0.894300357692308,-0.860456162692308,-0.894300357692308,-0.860456162692308,-0.967931682692308,-0.952696956923077,-0.905432546923077,-0.903668025961539,-0.971863687692308,-0.961355060961538,-0.957141550961538,-0.9201466225,-0.901225831923077,-0.953229365769231,-0.868114641769231,-0.836929203542308,-0.968724519230769,-0.966087103846154,-0.956508849423077,-0.970830827307692,-0.9674133375,-0.963956808076923,-0.935890355576923,-0.950096263846154,-0.944291186923077,-0.948058701538461,-0.928573679807692,-0.940253245384615,-0.898578555384616,-0.865155646153846,-0.9538263325,-0.950252640192308,-0.929870659230769,-0.905014336730769,-0.964079736346154,-0.960586941730769
19,WALKING_UPSTAIRS,0.2828559815,-0.0169620417925,-0.1095036439,-0.400762233,-0.27388711785,-0.48749708916375,0.45734384325,-0.233463521025,0.30327421774,-0.96745809225,-0.96383299625,-0.943616344,0.081255060575,-0.00203319933275,0.0039122541495,-0.373274259345,-0.271161884637,-0.61171806,-0.03155008615,-0.1049583778625,0.0795439703225,-0.55840412245,-0.52058748525,-0.40185084105,-0.093821427775,-0.042820717675,-0.0617795590175,-0.570793027,-0.64637334275,-0.541126705225,-0.3379793389,-0.41157069025,-0.3379793389,-0.41157069025,-0.3800207512,-0.3480301454725,-0.399472844625,-0.54465508365,-0.60548692475,-0.6505991465,-0.4004891775,-0.2559266522325,-0.527415330275,-0.4023930675,-0.334536681245,-0.50946562106,-0.42003022528,-0.308370491175,-0.5815802601075,-0.382159183755,-0.2816332586625,-0.64024690225,-0.47630860447525,-0.53237234425,-0.35450619639,-0.58646889025,-0.51919204975,-0.473305981825,-0.360848982175,-0.5356331326,-0.343181055425,-0.35958050695,-0.562761970525,-0.6127558845,-0.654780472,-0.6698775835
19,WALKING_DOWNSTAIRS,0.276805170512821,-0.0170327476692308,-0.105471779,-0.663292077179487,-0.527089642948718,-0.696592468102564,0.372826136410256,-0.177728228656154,0.168381296948718,-0.976472578974359,-0.978174915128205,-0.968456653846154,0.0805221263589744,-0.00377827365641026,-0.00374165942051282,-0.608616904497436,-0.497740877589744,-0.768647954615385,-0.0425327752553846,-0.0904990165461538,0.0972438594615385,-0.70956291,-0.684190290769231,-0.620088178615385,-0.110725845205128,-0.0397847325974359,-0.0584487883102564,-0.685437207692308,-0.761753777692308,-0.684888416666667,-0.611707548102564,-0.647667186410256,-0.611707548102564,-0.647667186410256,-0.613679644661769,-0.562393321769231,-0.612039592948718,-0.69240208,-0.732557307692308,-0.744157934102564,-0.639989862333333,-0.50335454625641,-0.714092885641026,-0.673488864871795,-0.570683304666667,-0.711697836597436,-0.630489997151282,-0.522117229871795,-0.747113452051282,-0.621235313509487,-0.505875186717949,-0.788771121282051,-0.63778625025641,-0.70718957025641,-0.580838443951282,-0.732890551025641,-0.67375279025641,-0.668787804358974,-0.605144336512821,-0.729467590512821,-0.576847018794872,-0.54725464987359,-0.70103728948718,-0.740903781538462,-0.754515326666667,-0.748738661282051
